Period,CategoryId,Type,IBD/PBD,ASTI_LIM
MONT_1397,278993871,IBD,591,3.76
MONT_1397,278993871,IBD,590,5.59
MONT_1397,278993871,IBD,588,9.69
MONT_1397,278993871,IBD,587,3.37
MONT_1397,278993871,IBD,582,2.76
MONT_1397,278993871,IBD,581,2.64
MONT_1397,278993871,IBD,572,3.21
MONT_1397,278993871,IBD,571,3.67
MONT_1397,278993871,IBD,570,4.33
MONT_1397,278993871,IBD,556,2.87
MONT_1397,278993871,IBD,513,3.68
MONT_1397,278993871,IBD,500,3.14
MONT_1397,285928337,IBD,612,3.73
MONT_1397,285928337,IBD,604,4.1
MONT_1397,285928337,IBD,603,3.68
MONT_1397,285928337,IBD,591,3.82
MONT_1397,285928337,IBD,590,3.84
MONT_1397,285928337,IBD,588,4.18
MONT_1397,285928337,IBD,587,3.69
MONT_1397,285928337,IBD,582,3.35
MONT_1397,285928337,IBD,581,2.99
MONT_1397,285928337,IBD,575,3.76
MONT_1397,285928337,IBD,572,3.32
MONT_1397,285928337,IBD,571,3.65
MONT_1397,285928337,IBD,570,3.85
MONT_1397,285928337,IBD,556,2.9
MONT_1397,285928337,IBD,521,3.29
MONT_1397,285928337,IBD,513,2.54
MONT_1397,285928337,IBD,512,3.2
MONT_1397,285928337,IBD,500,3.36
MONT_1397,286395558,IBD,556,6.64
MONT_1397,286395558,IBD,521,6.36
MONT_1397,286395558,IBD,516,6.08
MONT_1397,286395558,IBD,513,6.01
MONT_1397,286395558,IBD,512,5.72
MONT_1397,286395558,IBD,612,6.83
MONT_1397,286395558,IBD,607,6.22
MONT_1397,286395558,IBD,604,7.35
MONT_1397,286395558,IBD,603,7.73
MONT_1397,286395558,IBD,602,6.83
MONT_1397,286395558,IBD,591,7.82
MONT_1397,286395558,IBD,590,7.15
MONT_1397,286395558,IBD,588,8.53
MONT_1397,286395558,IBD,587,9.26
MONT_1397,286395558,IBD,582,6.34
MONT_1397,286395558,IBD,581,5.78
MONT_1397,286395558,IBD,575,4.74
MONT_1397,286395558,IBD,572,6.73
MONT_1397,286395558,IBD,571,8
MONT_1397,286395558,IBD,570,9.24
MONT_1397,286395558,IBD,569,6.83
MONT_1397,34931942,IBD,610,2.73
MONT_1397,34931942,IBD,608,2.75
MONT_1397,34931942,IBD,604,2.75
MONT_1397,34931942,IBD,598,2.78
MONT_1397,34931942,IBD,590,2.77
MONT_1397,34931942,IBD,588,3.42
MONT_1397,34931942,IBD,587,3.54
MONT_1397,34931942,IBD,582,2.38
MONT_1397,34931942,IBD,579,2.79
MONT_1397,34931942,IBD,576,2.76
MONT_1397,34931942,IBD,571,3.27
MONT_1397,34931942,IBD,564,3.03
MONT_1397,34931942,IBD,517,2.22
MONT_1397,34931942,IBD,513,2.78
MONT_1397,34931942,IBD,507,3.43
MONT_1397,34931943,IBD,608,1.53
MONT_1397,34931943,IBD,598,3.15
MONT_1397,34931943,IBD,590,2.58
MONT_1397,34931943,IBD,588,3.54
MONT_1397,34931943,IBD,587,2.73
MONT_1397,34931943,IBD,582,1.93
MONT_1397,34931943,IBD,576,2.77
MONT_1397,34931943,IBD,571,2.87
MONT_1397,34931943,IBD,564,2.2
MONT_1397,34931943,IBD,517,2.58
MONT_1397,34931943,IBD,507,2.71
MONT_1397,34931947,IBD,612,3.85
MONT_1397,34931947,IBD,607,3.24
MONT_1397,34931947,IBD,604,4.09
MONT_1397,34931947,IBD,603,4.75
MONT_1397,34931947,IBD,591,4.12
MONT_1397,34931947,IBD,590,4.05
MONT_1397,34931947,IBD,588,4.4
MONT_1397,34931947,IBD,587,5.92
MONT_1397,34931947,IBD,586,4.74
MONT_1397,34931947,IBD,582,3.76
MONT_1397,34931947,IBD,581,3.32
MONT_1397,34931947,IBD,575,3.98
MONT_1397,34931947,IBD,572,3.98
MONT_1397,34931947,IBD,571,4.67
MONT_1397,34931947,IBD,570,5.11
MONT_1397,34931947,IBD,562,3.93
MONT_1397,34931947,IBD,521,4.93
MONT_1397,34931947,IBD,516,3.98
MONT_1397,34931947,IBD,513,3.81
MONT_1397,34931947,IBD,512,4.11
MONT_1397,34931948,IBD,612,3.75
MONT_1397,34931948,IBD,608,3.93
MONT_1397,34931948,IBD,604,3.69
MONT_1397,34931948,IBD,598,4.66
MONT_1397,34931948,IBD,590,3.64
MONT_1397,34931948,IBD,588,5.23
MONT_1397,34931948,IBD,587,4.73
MONT_1397,34931948,IBD,582,3.53
MONT_1397,34931948,IBD,576,3.34
MONT_1397,34931948,IBD,571,4.3
MONT_1397,34931948,IBD,564,3.93
MONT_1397,34931948,IBD,517,4.13
MONT_1397,34931948,IBD,513,3.69
MONT_1397,34931948,IBD,507,4.03
MONT_1397,34931949,IBD,612,2.9
MONT_1397,34931949,IBD,607,3.04
MONT_1397,34931949,IBD,604,3
MONT_1397,34931949,IBD,603,3.28
MONT_1397,34931949,IBD,602,3.04
MONT_1397,34931949,IBD,591,2.97
MONT_1397,34931949,IBD,590,2.98
MONT_1397,34931949,IBD,588,3.13
MONT_1397,34931949,IBD,587,4.44
MONT_1397,34931949,IBD,582,2.89
MONT_1397,34931949,IBD,581,2.83
MONT_1397,34931949,IBD,575,3.02
MONT_1397,34931949,IBD,572,2.9
MONT_1397,34931949,IBD,571,3.09
MONT_1397,34931949,IBD,570,3.49
MONT_1397,34931949,IBD,556,3.01
MONT_1397,34931949,IBD,521,3.04
MONT_1397,34931949,IBD,513,3.33
MONT_1397,34931949,IBD,512,3.04
MONT_1397,34931952,IBD,610,2.4
MONT_1397,34931952,IBD,608,2.41
MONT_1397,34931952,IBD,598,3.36
MONT_1397,34931952,IBD,590,6.91
MONT_1397,34931952,IBD,588,3.42
MONT_1397,34931952,IBD,587,2.54
MONT_1397,34931952,IBD,582,3.79
MONT_1397,34931952,IBD,579,2.42
MONT_1397,34931952,IBD,576,2.79
MONT_1397,34931952,IBD,571,2.85
MONT_1397,34931952,IBD,564,3.06
MONT_1397,34931952,IBD,519,1.68
MONT_1397,34931952,IBD,517,2.51
MONT_1397,34931952,IBD,507,3.59
MONT_1397,34931953,IBD,582,0.78
MONT_1397,34931953,IBD,571,1.65
MONT_1397,34931953,IBD,557,2.34
MONT_1397,34931954,IBD,612,5.45
MONT_1397,34931954,IBD,610,4.91
MONT_1397,34931954,IBD,607,5.32
MONT_1397,34931954,IBD,604,5.15
MONT_1397,34931954,IBD,603,5.17
MONT_1397,34931954,IBD,602,4.58
MONT_1397,34931954,IBD,592,9.3
MONT_1397,34931954,IBD,591,4.7
MONT_1397,34931954,IBD,590,5.57
MONT_1397,34931954,IBD,588,5.23
MONT_1397,34931954,IBD,587,6.45
MONT_1397,34931954,IBD,586,4.66
MONT_1397,34931954,IBD,582,4.73
MONT_1397,34931954,IBD,581,3.76
MONT_1397,34931954,IBD,579,3.86
MONT_1397,34931954,IBD,575,3.12
MONT_1397,34931954,IBD,572,4.59
MONT_1397,34931954,IBD,571,4.79
MONT_1397,34931954,IBD,570,4.56
MONT_1397,34931954,IBD,569,4.58
MONT_1397,34931954,IBD,562,5.63
MONT_1397,34931954,IBD,557,4.89
MONT_1397,34931954,IBD,556,4.63
MONT_1397,34931954,IBD,521,6.82
MONT_1397,34931954,IBD,519,4.28
MONT_1397,34931954,IBD,516,5.11
MONT_1397,34931954,IBD,513,5.47
MONT_1397,34931954,IBD,512,5.47
MONT_1397,34931954,IBD,501,4.58
MONT_1397,34931955,IBD,612,7.66
MONT_1397,34931955,IBD,607,7.25
MONT_1397,34931955,IBD,604,7.37
MONT_1397,34931955,IBD,603,7.07
MONT_1397,34931955,IBD,590,7.34
MONT_1397,34931955,IBD,588,7.06
MONT_1397,34931955,IBD,587,7.89
MONT_1397,34931955,IBD,582,6.85
MONT_1397,34931955,IBD,581,6.57
MONT_1397,34931955,IBD,575,6
MONT_1397,34931955,IBD,572,6.8
MONT_1397,34931955,IBD,571,6.21
MONT_1397,34931955,IBD,570,7.9
MONT_1397,34931955,IBD,567,7.39
MONT_1397,34931955,IBD,556,6.22
MONT_1397,34931955,IBD,552,9.74
MONT_1397,34931955,IBD,551,6.92
MONT_1397,34931955,IBD,550,6.84
MONT_1397,34931955,IBD,544,9.35
MONT_1397,34931955,IBD,541,6.93
MONT_1397,34931955,IBD,540,6.05
MONT_1397,34931955,IBD,539,7.18
MONT_1397,34931955,IBD,521,8.01
MONT_1397,34931955,IBD,516,6.15
MONT_1397,34931955,IBD,513,7.34
MONT_1397,34931955,IBD,512,5.81
MONT_1397,34931956,IBD,612,3.95
MONT_1397,34931956,IBD,607,3.09
MONT_1397,34931956,IBD,604,3.4
MONT_1397,34931956,IBD,603,3.53
MONT_1397,34931956,IBD,590,3.45
MONT_1397,34931956,IBD,588,3.33
MONT_1397,34931956,IBD,587,2.92
MONT_1397,34931956,IBD,582,2.88
MONT_1397,34931956,IBD,581,2.5
MONT_1397,34931956,IBD,575,3.09
MONT_1397,34931956,IBD,572,2.73
MONT_1397,34931956,IBD,571,3.32
MONT_1397,34931956,IBD,570,3.84
MONT_1397,34931956,IBD,556,3.1
MONT_1397,34931956,IBD,521,3.04
MONT_1397,34931956,IBD,513,3.04
MONT_1397,34931956,IBD,512,2.82
MONT_1397,34931959,IBD,610,3.21
MONT_1397,34931959,IBD,608,3.07
MONT_1397,34931959,IBD,598,4.25
MONT_1397,34931959,IBD,590,5.29
MONT_1397,34931959,IBD,588,4.76
MONT_1397,34931959,IBD,587,3.49
MONT_1397,34931959,IBD,582,4.64
MONT_1397,34931959,IBD,579,3.14
MONT_1397,34931959,IBD,576,3.15
MONT_1397,34931959,IBD,572,3.14
MONT_1397,34931959,IBD,571,3.48
MONT_1397,34931959,IBD,564,3.39
MONT_1397,34931959,IBD,519,3.17
MONT_1397,34931959,IBD,517,3.19
MONT_1397,34931959,IBD,507,3.09
MONT_1397,34931960,IBD,612,3.23
MONT_1397,34931960,IBD,610,3.03
MONT_1397,34931960,IBD,608,3.22
MONT_1397,34931960,IBD,604,3.03
MONT_1397,34931960,IBD,598,3.52
MONT_1397,34931960,IBD,590,3.47
MONT_1397,34931960,IBD,588,3.63
MONT_1397,34931960,IBD,587,4.15
MONT_1397,34931960,IBD,582,3.09
MONT_1397,34931960,IBD,579,3.09
MONT_1397,34931960,IBD,576,2.91
MONT_1397,34931960,IBD,572,3.22
MONT_1397,34931960,IBD,571,2.91
MONT_1397,34931960,IBD,564,3.16
MONT_1397,34931960,IBD,519,3.2
MONT_1397,34931960,IBD,517,3.3
MONT_1397,34931960,IBD,507,3.49
MONT_1397,34931961,IBD,612,2.14
MONT_1397,34931961,IBD,607,2.22
MONT_1397,34931961,IBD,604,1.86
MONT_1397,34931961,IBD,603,2.28
MONT_1397,34931961,IBD,602,1.73
MONT_1397,34931961,IBD,590,1.8
MONT_1397,34931961,IBD,588,2.35
MONT_1397,34931961,IBD,587,3.44
MONT_1397,34931961,IBD,582,0.52
MONT_1397,34931961,IBD,581,1.5
MONT_1397,34931961,IBD,575,1.91
MONT_1397,34931961,IBD,572,1.7
MONT_1397,34931961,IBD,571,1.77
MONT_1397,34931961,IBD,570,2.92
MONT_1397,34931961,IBD,521,3.39
MONT_1397,34931961,IBD,516,1.72
MONT_1397,34931961,IBD,513,1.03
MONT_1397,34931961,IBD,512,1.3
MONT_1397,34931962,IBD,612,5.42
MONT_1397,34931962,IBD,607,5.77
MONT_1397,34931962,IBD,604,5.16
MONT_1397,34931962,IBD,603,4.76
MONT_1397,34931962,IBD,602,6.78
MONT_1397,34931962,IBD,591,5.48
MONT_1397,34931962,IBD,590,5.32
MONT_1397,34931962,IBD,588,4.98
MONT_1397,34931962,IBD,587,6.52
MONT_1397,34931962,IBD,582,4.21
MONT_1397,34931962,IBD,581,4.74
MONT_1397,34931962,IBD,575,4.41
MONT_1397,34931962,IBD,572,4.53
MONT_1397,34931962,IBD,571,4.39
MONT_1397,34931962,IBD,570,5.28
MONT_1397,34931962,IBD,569,5.89
MONT_1397,34931962,IBD,556,3.7
MONT_1397,34931962,IBD,521,5.92
MONT_1397,34931962,IBD,516,5.39
MONT_1397,34931962,IBD,513,5.68
MONT_1397,34931962,IBD,512,4.14
MONT_1397,34931963,IBD,612,3.86
MONT_1397,34931963,IBD,607,3.73
MONT_1397,34931963,IBD,604,3.89
MONT_1397,34931963,IBD,603,4.54
MONT_1397,34931963,IBD,591,3.68
MONT_1397,34931963,IBD,590,3.9
MONT_1397,34931963,IBD,588,4.25
MONT_1397,34931963,IBD,587,5.04
MONT_1397,34931963,IBD,582,3.49
MONT_1397,34931963,IBD,581,3.34
MONT_1397,34931963,IBD,575,3.69
MONT_1397,34931963,IBD,572,3.51
MONT_1397,34931963,IBD,571,3.85
MONT_1397,34931963,IBD,570,4.02
MONT_1397,34931963,IBD,556,3.73
MONT_1397,34931963,IBD,521,4.23
MONT_1397,34931963,IBD,516,3.76
MONT_1397,34931963,IBD,513,3.5
MONT_1397,34931963,IBD,512,3.73
MONT_1397,34931964,IBD,612,3.27
MONT_1397,34931964,IBD,607,3.37
MONT_1397,34931964,IBD,604,3.3
MONT_1397,34931964,IBD,603,4.14
MONT_1397,34931964,IBD,602,3.98
MONT_1397,34931964,IBD,591,3.78
MONT_1397,34931964,IBD,590,3.35
MONT_1397,34931964,IBD,588,3.79
MONT_1397,34931964,IBD,587,6.53
MONT_1397,34931964,IBD,582,3.36
MONT_1397,34931964,IBD,581,3.05
MONT_1397,34931964,IBD,575,3.04
MONT_1397,34931964,IBD,572,3.33
MONT_1397,34931964,IBD,571,3.69
MONT_1397,34931964,IBD,570,4.19
MONT_1397,34931964,IBD,569,3.84
MONT_1397,34931964,IBD,556,4.05
MONT_1397,34931964,IBD,521,3.5
MONT_1397,34931964,IBD,516,4.14
MONT_1397,34931964,IBD,513,3.2
MONT_1397,34931964,IBD,512,3.95
MONT_1397,34931965,IBD,612,6.79
MONT_1397,34931965,IBD,607,5.29
MONT_1397,34931965,IBD,604,5.96
MONT_1397,34931965,IBD,603,5.55
MONT_1397,34931965,IBD,591,5.3
MONT_1397,34931965,IBD,590,6.45
MONT_1397,34931965,IBD,588,5.69
MONT_1397,34931965,IBD,587,7.51
MONT_1397,34931965,IBD,582,6.16
MONT_1397,34931965,IBD,581,4.28
MONT_1397,34931965,IBD,575,5.28
MONT_1397,34931965,IBD,572,4.69
MONT_1397,34931965,IBD,571,5.41
MONT_1397,34931965,IBD,570,5.58
MONT_1397,34931965,IBD,521,6.14
MONT_1397,34931965,IBD,516,5.27
MONT_1397,34931965,IBD,513,5.28
MONT_1397,34931965,IBD,512,5.28
MONT_1397,34931967,IBD,612,7.17
MONT_1397,34931967,IBD,607,6.89
MONT_1397,34931967,IBD,604,9.14
MONT_1397,34931967,IBD,603,6.88
MONT_1397,34931967,IBD,590,6.59
MONT_1397,34931967,IBD,588,7.17
MONT_1397,34931967,IBD,582,8.3
MONT_1397,34931967,IBD,581,6.88
MONT_1397,34931967,IBD,572,6.88
MONT_1397,34931967,IBD,571,5.88
MONT_1397,34931967,IBD,570,6.6
MONT_1397,34931968,IBD,603,3.38
MONT_1397,34931968,IBD,588,3.26
MONT_1397,34931968,IBD,587,3.32
MONT_1397,34931969,IBD,612,5.49
MONT_1397,34931969,IBD,609,4.19
MONT_1397,34931969,IBD,607,4.88
MONT_1397,34931969,IBD,604,5.45
MONT_1397,34931969,IBD,603,5.49
MONT_1397,34931969,IBD,591,12.45
MONT_1397,34931969,IBD,590,5.5
MONT_1397,34931969,IBD,589,4.32
MONT_1397,34931969,IBD,588,6.03
MONT_1397,34931969,IBD,587,7.71
MONT_1397,34931969,IBD,582,4.09
MONT_1397,34931969,IBD,581,4.19
MONT_1397,34931969,IBD,578,3.73
MONT_1397,34931969,IBD,577,4.53
MONT_1397,34931969,IBD,575,3.86
MONT_1397,34931969,IBD,572,5.08
MONT_1397,34931969,IBD,571,5.35
MONT_1397,34931969,IBD,570,7.23
MONT_1397,34931969,IBD,556,4.04
MONT_1397,34931969,IBD,521,5.66
MONT_1397,34931969,IBD,518,3.76
MONT_1397,34931969,IBD,516,6.24
MONT_1397,34931969,IBD,513,4.51
MONT_1397,34931969,IBD,512,3.98
MONT_1397,34931970,IBD,608,1.73
MONT_1397,34931970,IBD,598,2.53
MONT_1397,34931970,IBD,590,2.64
MONT_1397,34931970,IBD,588,2.63
MONT_1397,34931970,IBD,582,2.61
MONT_1397,34931970,IBD,576,2.53
MONT_1397,34931970,IBD,571,2.61
MONT_1397,34931970,IBD,564,2.5
MONT_1397,34931970,IBD,517,2.63
MONT_1397,34931970,IBD,507,2.75
MONT_1397,34931974,IBD,612,2.18
MONT_1397,34931974,IBD,607,2.46
MONT_1397,34931974,IBD,604,2.6
MONT_1397,34931974,IBD,603,3.03
MONT_1397,34931974,IBD,602,2.75
MONT_1397,34931974,IBD,591,2.72
MONT_1397,34931974,IBD,590,2.36
MONT_1397,34931974,IBD,588,3.41
MONT_1397,34931974,IBD,587,4.59
MONT_1397,34931974,IBD,582,2.74
MONT_1397,34931974,IBD,581,2.42
MONT_1397,34931974,IBD,575,1.57
MONT_1397,34931974,IBD,572,2.85
MONT_1397,34931974,IBD,571,3.37
MONT_1397,34931974,IBD,570,3.82
MONT_1397,34931974,IBD,556,2.87
MONT_1397,34931974,IBD,521,2.75
MONT_1397,34931974,IBD,516,2.95
MONT_1397,34931974,IBD,513,2.52
MONT_1397,34931974,IBD,512,2.33
MONT_1397,34931975,IBD,612,3.33
MONT_1397,34931975,IBD,607,3.18
MONT_1397,34931975,IBD,604,3.16
MONT_1397,34931975,IBD,603,3.12
MONT_1397,34931975,IBD,590,3.35
MONT_1397,34931975,IBD,588,3.65
MONT_1397,34931975,IBD,587,4.1
MONT_1397,34931975,IBD,586,2.57
MONT_1397,34931975,IBD,582,3.03
MONT_1397,34931975,IBD,581,2.55
MONT_1397,34931975,IBD,575,4.25
MONT_1397,34931975,IBD,572,3.15
MONT_1397,34931975,IBD,571,3.52
MONT_1397,34931975,IBD,570,4.12
MONT_1397,34931975,IBD,562,2.66
MONT_1397,34931975,IBD,556,3
MONT_1397,34931975,IBD,521,4.4
MONT_1397,34931975,IBD,516,3.72
MONT_1397,34931975,IBD,513,2.31
MONT_1397,34931975,IBD,512,3.07
MONT_1397,34931976,IBD,612,4.43
MONT_1397,34931976,IBD,607,5.39
MONT_1397,34931976,IBD,604,4.62
MONT_1397,34931976,IBD,603,4.98
MONT_1397,34931976,IBD,602,4.27
MONT_1397,34931976,IBD,591,4.21
MONT_1397,34931976,IBD,590,5.08
MONT_1397,34931976,IBD,588,4.74
MONT_1397,34931976,IBD,587,6.77
MONT_1397,34931976,IBD,582,4.62
MONT_1397,34931976,IBD,581,4
MONT_1397,34931976,IBD,575,3.84
MONT_1397,34931976,IBD,572,4.08
MONT_1397,34931976,IBD,571,4.73
MONT_1397,34931976,IBD,570,5.04
MONT_1397,34931976,IBD,569,4.27
MONT_1397,34931976,IBD,556,4.27
MONT_1397,34931976,IBD,521,4.96
MONT_1397,34931976,IBD,516,5.94
MONT_1397,34931976,IBD,513,4.94
MONT_1397,34931976,IBD,512,4.27
MONT_1397,34931977,IBD,612,7.19
MONT_1397,34931977,IBD,607,5.18
MONT_1397,34931977,IBD,604,6.21
MONT_1397,34931977,IBD,603,6.57
MONT_1397,34931977,IBD,602,5.61
MONT_1397,34931977,IBD,591,5.68
MONT_1397,34931977,IBD,590,6.21
MONT_1397,34931977,IBD,588,5.86
MONT_1397,34931977,IBD,587,6.38
MONT_1397,34931977,IBD,582,6.32
MONT_1397,34931977,IBD,581,5.45
MONT_1397,34931977,IBD,575,5.01
MONT_1397,34931977,IBD,572,5.83
MONT_1397,34931977,IBD,571,5.8
MONT_1397,34931977,IBD,570,7.04
MONT_1397,34931977,IBD,556,5.89
MONT_1397,34931977,IBD,521,7.36
MONT_1397,34931977,IBD,516,7.39
MONT_1397,34931977,IBD,513,7.04
MONT_1397,34931977,IBD,512,5.75
MONT_1397,34931978,IBD,604,4.95
MONT_1397,34931978,IBD,603,4.38
MONT_1397,34931978,IBD,590,4.26
MONT_1397,34931978,IBD,588,5.15
MONT_1397,34931978,IBD,587,4.07
MONT_1397,34931978,IBD,582,5.15
MONT_1397,34931978,IBD,581,3.88
MONT_1397,34931978,IBD,572,4.6
MONT_1397,34931978,IBD,571,4.13
MONT_1397,34931978,IBD,513,3.91
MONT_1397,34931979,IBD,612,3.1
MONT_1397,34931979,IBD,607,3.28
MONT_1397,34931979,IBD,604,3.09
MONT_1397,34931979,IBD,603,3.76
MONT_1397,34931979,IBD,590,3.02
MONT_1397,34931979,IBD,588,3.45
MONT_1397,34931979,IBD,587,5.42
MONT_1397,34931979,IBD,586,2.83
MONT_1397,34931979,IBD,582,3.14
MONT_1397,34931979,IBD,581,2.94
MONT_1397,34931979,IBD,575,3.93
MONT_1397,34931979,IBD,572,3.2
MONT_1397,34931979,IBD,571,3.77
MONT_1397,34931979,IBD,570,4.06
MONT_1397,34931979,IBD,562,3.44
MONT_1397,34931979,IBD,556,3.2
MONT_1397,34931979,IBD,521,3.69
MONT_1397,34931979,IBD,516,3.65
MONT_1397,34931979,IBD,513,3.01
MONT_1397,34931979,IBD,512,1.96
MONT_1397,34931980,IBD,612,4.9
MONT_1397,34931980,IBD,607,4.79
MONT_1397,34931980,IBD,604,4.78
MONT_1397,34931980,IBD,603,5.03
MONT_1397,34931980,IBD,602,7.36
MONT_1397,34931980,IBD,591,5.66
MONT_1397,34931980,IBD,590,4.93
MONT_1397,34931980,IBD,588,5.48
MONT_1397,34931980,IBD,587,6.71
MONT_1397,34931980,IBD,582,4.74
MONT_1397,34931980,IBD,581,3.75
MONT_1397,34931980,IBD,575,3.44
MONT_1397,34931980,IBD,572,3.97
MONT_1397,34931980,IBD,571,5.35
MONT_1397,34931980,IBD,570,5.48
MONT_1397,34931980,IBD,569,3.75
MONT_1397,34931980,IBD,556,4.4
MONT_1397,34931980,IBD,521,5.57
MONT_1397,34931980,IBD,516,6.12
MONT_1397,34931980,IBD,513,5.38
MONT_1397,34931980,IBD,512,3.75
MONT_1397,34931981,IBD,612,3.44
MONT_1397,34931981,IBD,607,3.37
MONT_1397,34931981,IBD,604,3.51
MONT_1397,34931981,IBD,603,3.67
MONT_1397,34931981,IBD,590,3.45
MONT_1397,34931981,IBD,588,3.67
MONT_1397,34931981,IBD,587,5.27
MONT_1397,34931981,IBD,586,4.14
MONT_1397,34931981,IBD,582,3.03
MONT_1397,34931981,IBD,581,2.92
MONT_1397,34931981,IBD,575,3.28
MONT_1397,34931981,IBD,572,3.08
MONT_1397,34931981,IBD,571,3.44
MONT_1397,34931981,IBD,570,3.67
MONT_1397,34931981,IBD,562,3.55
MONT_1397,34931981,IBD,556,3.21
MONT_1397,34931981,IBD,521,3.75
MONT_1397,34931981,IBD,516,3.28
MONT_1397,34931981,IBD,513,3.24
MONT_1397,34931981,IBD,512,2.47
MONT_1397,34931982,IBD,607,1.75
MONT_1397,34931982,IBD,604,1.39
MONT_1397,34931982,IBD,603,1.61
MONT_1397,34931982,IBD,590,1.8
MONT_1397,34931982,IBD,588,2.02
MONT_1397,34931982,IBD,587,3.59
MONT_1397,34931982,IBD,582,0.5
MONT_1397,34931982,IBD,581,1.42
MONT_1397,34931982,IBD,575,1.3
MONT_1397,34931982,IBD,572,1.56
MONT_1397,34931982,IBD,571,0.88
MONT_1397,34931982,IBD,570,2.56
MONT_1397,34931982,IBD,521,1.33
MONT_1397,34931982,IBD,516,1.12
MONT_1397,34931982,IBD,513,1.41
MONT_1397,34931982,IBD,512,0.72
MONT_1397,34931982,IBD,612,1.14
MONT_1397,34931983,IBD,612,2.34
MONT_1397,34931983,IBD,607,2.84
MONT_1397,34931983,IBD,604,2.69
MONT_1397,34931983,IBD,603,3.31
MONT_1397,34931983,IBD,590,2.47
MONT_1397,34931983,IBD,588,3.58
MONT_1397,34931983,IBD,587,5.97
MONT_1397,34931983,IBD,586,3.03
MONT_1397,34931983,IBD,582,2.31
MONT_1397,34931983,IBD,581,2.39
MONT_1397,34931983,IBD,575,2.85
MONT_1397,34931983,IBD,572,2.8
MONT_1397,34931983,IBD,571,2.96
MONT_1397,34931983,IBD,570,3.76
MONT_1397,34931983,IBD,562,2.85
MONT_1397,34931983,IBD,521,3.07
MONT_1397,34931983,IBD,516,2.78
MONT_1397,34931983,IBD,513,2.64
MONT_1397,34931983,IBD,512,2.85
MONT_1397,34931985,IBD,615,6.82
MONT_1397,34931985,IBD,614,7.88
MONT_1397,34931985,IBD,612,6.29
MONT_1397,34931985,IBD,611,6.9
MONT_1397,34931985,IBD,607,6.57
MONT_1397,34931985,IBD,606,6.59
MONT_1397,34931985,IBD,604,6.31
MONT_1397,34931985,IBD,603,6.2
MONT_1397,34931985,IBD,602,7.81
MONT_1397,34931985,IBD,591,6.16
MONT_1397,34931985,IBD,590,6.51
MONT_1397,34931985,IBD,588,6.37
MONT_1397,34931985,IBD,587,7.4
MONT_1397,34931985,IBD,585,6.41
MONT_1397,34931985,IBD,584,6.77
MONT_1397,34931985,IBD,582,6.08
MONT_1397,34931985,IBD,581,5.69
MONT_1397,34931985,IBD,580,4.64
MONT_1397,34931985,IBD,575,5.92
MONT_1397,34931985,IBD,574,6.16
MONT_1397,34931985,IBD,572,6.29
MONT_1397,34931985,IBD,571,6.51
MONT_1397,34931985,IBD,570,6.42
MONT_1397,34931985,IBD,569,5.92
MONT_1397,34931985,IBD,567,8.05
MONT_1397,34931985,IBD,556,5.61
MONT_1397,34931985,IBD,552,13.49
MONT_1397,34931985,IBD,551,6.38
MONT_1397,34931985,IBD,550,6.19
MONT_1397,34931985,IBD,544,7.31
MONT_1397,34931985,IBD,541,6.31
MONT_1397,34931985,IBD,540,6.61
MONT_1397,34931985,IBD,539,7.27
MONT_1397,34931985,IBD,524,6.13
MONT_1397,34931985,IBD,523,6.21
MONT_1397,34931985,IBD,521,6.85
MONT_1397,34931985,IBD,520,9.8
MONT_1397,34931985,IBD,516,6.74
MONT_1397,34931985,IBD,515,6.49
MONT_1397,34931985,IBD,513,6.37
MONT_1397,34931985,IBD,512,5.18
MONT_1397,34931985,IBD,500,5.13
MONT_1397,34931988,IBD,591,2.35
MONT_1397,34931988,IBD,587,2.08
MONT_1397,34931988,IBD,556,2.71
MONT_1397,34931988,IBD,500,2.73
MONT_1397,34931989,IBD,612,3.03
MONT_1397,34931989,IBD,607,3.23
MONT_1397,34931989,IBD,604,3.27
MONT_1397,34931989,IBD,603,3.62
MONT_1397,34931989,IBD,602,3.2
MONT_1397,34931989,IBD,591,3.19
MONT_1397,34931989,IBD,590,3.3
MONT_1397,34931989,IBD,588,3.83
MONT_1397,34931989,IBD,587,3.72
MONT_1397,34931989,IBD,582,3.56
MONT_1397,34931989,IBD,581,2.67
MONT_1397,34931989,IBD,575,3.23
MONT_1397,34931989,IBD,572,3.32
MONT_1397,34931989,IBD,571,3.52
MONT_1397,34931989,IBD,570,3.96
MONT_1397,34931989,IBD,521,3.24
MONT_1397,34931989,IBD,516,3.16
MONT_1397,34931989,IBD,513,3.23
MONT_1397,34931989,IBD,512,3.24
MONT_1397,34931990,IBD,612,5.44
MONT_1397,34931990,IBD,607,8.72
MONT_1397,34931990,IBD,604,4.51
MONT_1397,34931990,IBD,603,4.19
MONT_1397,34931990,IBD,602,9.24
MONT_1397,34931990,IBD,591,4.76
MONT_1397,34931990,IBD,590,4.72
MONT_1397,34931990,IBD,588,4.51
MONT_1397,34931990,IBD,587,4.87
MONT_1397,34931990,IBD,582,4.19
MONT_1397,34931990,IBD,581,3.85
MONT_1397,34931990,IBD,575,4.83
MONT_1397,34931990,IBD,572,3.74
MONT_1397,34931990,IBD,571,3.9
MONT_1397,34931990,IBD,570,4.15
MONT_1397,34931990,IBD,569,9.18
